Customer_ID,Age,Gender,Income,Occupation,City,Credit_Score,Transaction_ID,Amount,Merchant_Type,Transaction_Time,Is_Fraud,Loan_ID,Loan_Amount,Tenure,EMI,Default_Status,Stock_Sentiment_Score,Stock_Return,Investment_Amount,Policy_ID,Claim_Amount,Claim_Status,Risk_Score
CUST00649,36,F,92203.78,Lawyer,Miami,616,TXN000649,13.84,Pharmacy,2024-12-15 18:15:58,0,LOAN000649,110244.73,18,6503.82,0,0.91,-0.0345,13839.55,POL000649,0,0,74.82
CUST00650,50,F,56675.9,Sales,Philadelphia,633,TXN000650,344.95,Travel,2023-04-27 13:46:51,0,LOAN000650,91736.34,44,2384.38,0,-0.184,-0.007,6730.58,POL000650,0,0,4.55
CUST00651,67,F,25065.48,Retired,Denver,650,TXN000651,97.97,Restaurant,2023-05-20 00:04:24,0,LOAN000651,28260.3,33,943.93,0,-1.209,-0.0283,3802.73,POL000651,771.78,1,25.37
CUST00652,56,F,52640.86,Service,Chicago,573,TXN000652,129.24,Utilities,2024-12-24 06:04:54,0,LOAN000652,44642.72,24,2030.08,0,0.057,0.0396,9535.28,POL000652,0,0,61.97
CUST00653,35,F,92503.83,Manager,Chicago,667,TXN000653,185.04,Utilities,2024-10-28 00:40:57,0,LOAN000653,39972.82,29,1496.09,0,0.113,-0.0365,6692.01,POL000653,0,0,30.25
CUST00654,23,F,44916.3,Sales,New York,550,TXN000654,290.73,Utilities,2023-01-28 11:13:29,0,LOAN000654,64080.5,24,2927.5,0,0.186,0.0721,6149.12,POL000654,0,0,39.47
CUST00655,75,F,28032.63,Retired,Phoenix,660,TXN000655,94.78,Clothing,2024-03-05 10:08:47,0,LOAN000655,39511.99,54,851.41,0,0.92,0.1167,5290.38,POL000655,0,0,37.09
CUST00656,40,M,87638.24,Engineer,Atlanta,673,TXN000656,359,Travel,2024-09-15 19:09:27,0,LOAN000656,43856.76,18,2564.58,0,1.019,0.0184,4866.7,POL000656,0,0,96.81
CUST00657,40,M,64076.08,Teacher,Boston,572,TXN000657,63.1,Clothing,2024-12-10 21:13:09,0,LOAN000657,46027.69,18,2733.87,0,-0.594,0.0506,4564.69,POL000657,0,0,55.96
CUST00658,39,M,86376.98,Lawyer,Dallas,613,TXN000658,109.06,Clothing,2024-07-08 14:18:44,0,LOAN000658,51258.82,33,1729.45,0,-0.616,-0.0651,12790.25,POL000658,5536.46,1,58.05
CUST00659,42,M,92047.93,Lawyer,Seattle,637,TXN000659,34.6,Pharmacy,2024-07-29 07:00:42,0,LOAN000659,50678.31,58,1038.63,0,-1.04,0.033,11108.62,POL000659,0,0,26.03
CUST00660,37,M,87820.32,Manager,Boston,608,TXN000660,159.74,Utilities,2024-05-24 07:11:43,0,LOAN000660,111080.38,7,16286.03,0,0.699,0.0663,16484.13,POL000660,0,0,50.37
CUST00661,31,M,36906.7,Teacher,Chicago,620,TXN000661,49.02,Clothing,2023-11-22 17:36:37,0,LOAN000661,38665.79,15,2710.25,0,1.449,0.0721,2098.89,POL000661,0,0,93.03
CUST00662,31,M,100755.89,Doctor,Denver,607,TXN000662,32.06,Pharmacy,2023-06-24 09:16:07,0,LOAN000662,144217.35,27,5845.04,0,-0.315,-0.0071,15636.76,POL000662,0,0,87.79
CUST00663,39,F,94546.98,Lawyer,Seattle,625,TXN000663,79.24,Grocery,2023-09-07 22:49:27,0,LOAN000663,162925.21,18,9598.31,0,-0.241,-0.1525,6578.64,POL000663,0,0,13.19
CUST00664,31,F,141572.78,Doctor,Dallas,679,TXN000664,34.49,Pharmacy,2023-07-12 19:57:40,0,LOAN000664,62545.37,14,4648.86,0,1.467,-0.0028,10736.5,POL000664,871.98,1,31.73
CUST00665,29,F,52625.61,Teacher,Dallas,544,TXN000665,69.24,Grocery,2023-11-20 07:35:07,0,LOAN000665,62845.3,38,1910.35,0,0.506,-0.0212,3025.64,POL000665,0,0,53.04
CUST00666,41,F,130359.11,Doctor,Austin,670,TXN000666,176.3,Electronics,2024-12-12 08:46:12,0,LOAN000666,37771.88,19,2099.13,0,0.436,-0.0402,12527.59,POL000666,0,0,14.18
CUST00667,36,M,97124.91,Engineer,New York,648,TXN000667,65,Grocery,2024-07-13 11:08:24,0,LOAN000667,53227.35,53,1171.42,0,-1.191,-0.0177,16419.41,POL000667,0,0,11.68
CUST00668,62,M,59324.06,Sales,Atlanta,643,TXN000668,55.59,Grocery,2023-09-06 12:01:23,0,LOAN000668,48863.95,25,2109.33,0,0.679,-0.0074,7025.61,POL000668,0,0,4.42
CUST00669,18,F,26952.32,Student,Los Angeles,530,TXN000669,21.96,Entertainment,2023-07-30 16:36:53,0,LOAN000669,51812.63,20,2808.97,1,-0.929,-0.0598,2037.69,POL000669,0,0,12.79
CUST00670,56,F,42112.29,Service,New York,608,TXN000670,115.93,Clothing,2024-10-03 13:42:00,1,LOAN000670,68675.45,37,2095.49,0,-1.134,-0.0756,5839.14,POL000670,0,0,87.17
CUST00671,58,M,109519.54,Manager,Phoenix,650,TXN000671,20.17,Gas_Station,2023-03-02 11:55:12,0,LOAN000671,114911.83,38,3380.3,0,-0.347,-0.0427,18910.74,POL000671,8724.64,1,83.48
CUST00672,18,F,22086.21,Student,Houston,537,TXN000672,136.71,Electronics,2024-03-19 22:12:09,0,LOAN000672,37852.25,22,1877.35,0,-0.586,0.0444,1456.58,POL000672,7201.09,1,74.78
CUST00673,34,F,47125.76,Manager,Boston,637,TXN000673,109.47,Clothing,2023-10-17 13:38:52,0,LOAN000673,69230.79,29,2610.01,0,-0.222,-0.0375,5870.53,POL000673,0,0,92.62
CUST00674,34,F,89529.26,Manager,Chicago,628,TXN000674,55.94,Grocery,2023-04-03 17:47:40,0,LOAN000674,59990.42,35,1911.99,0,-1.441,-0.0546,15208.9,POL000674,0,0,28.29
CUST00675,18,F,57804.73,Sales,San Francisco,570,TXN000675,16.22,Gas_Station,2024-01-25 22:43:17,0,LOAN000675,68145.16,18,4048.81,0,0.959,-0.0037,4802.76,POL000675,1112.11,1,87.69
CUST00676,28,M,59262.15,Teacher,Seattle,606,TXN000676,40.54,Pharmacy,2024-06-06 23:42:03,0,LOAN000676,83680.05,52,1904.81,0,1.128,0.0395,10114.15,POL000676,4386.77,1,61.29
CUST00677,23,F,119307.95,Lawyer,Austin,597,TXN000677,178.6,Utilities,2024-12-01 13:23:56,0,LOAN000677,196411.23,53,4416.84,0,-1.947,-0.0161,13592.96,POL000677,0,0,76.16
CUST00678,66,F,37416.78,Retired,San Francisco,690,TXN000678,194.29,Travel,2023-02-10 21:52:48,0,LOAN000678,48519.77,21,2444.03,0,0.978,-0.1327,6425.51,POL000678,4855,1,26.38
CUST00679,54,M,113985.93,Lawyer,San Diego,698,TXN000679,19.25,Grocery,2023-05-20 07:13:15,0,LOAN000679,83876.25,7,12224.78,0,-0.811,0.0349,22492.72,POL000679,0,0,31.3
CUST00680,59,M,61848.06,Sales,Los Angeles,698,TXN000680,88.41,Online_Retail,2023-06-23 08:28:15,0,LOAN000680,72032.27,22,3467.05,0,0.857,0.089,9386.04,POL000680,3510.25,1,89.27
CUST00681,50,F,52588.18,Teacher,Denver,600,TXN000681,64.32,Online_Retail,2024-09-16 17:56:50,0,LOAN000681,31009.05,37,948.47,0,-0.068,-0.0539,5187.05,POL000681,0,0,31.55
CUST00682,23,M,93678.54,Lawyer,Phoenix,664,TXN000682,155.66,Utilities,2024-02-05 14:43:35,0,LOAN000682,30946.82,48,737.05,0,0.029,-0.048,18396.4,POL000682,6797.03,1,99.46
CUST00683,32,F,135901.66,Doctor,Houston,693,TXN000683,131.84,Utilities,2023-02-05 16:10:15,0,LOAN000683,262279.53,13,20905.34,0,-0.185,-0.0262,18536.31,POL000683,6197.71,1,76.37
CUST00684,47,F,122216.52,Manager,Phoenix,702,TXN000684,9.85,Grocery,2023-11-08 09:46:51,0,LOAN000684,145950.9,57,2946.38,0,1.212,-0.0136,8628.41,POL000684,0,0,15.13
CUST00685,21,M,34023.88,Clerk,Los Angeles,553,TXN000685,42.23,Grocery,2023-02-23 12:52:54,0,LOAN000685,14685.52,8,1897.76,0,-1.24,-0.0136,5969.97,POL000685,0,0,85.3
CUST00686,50,F,81896.59,Engineer,New York,644,TXN000686,26.94,Pharmacy,2024-11-12 04:18:05,0,LOAN000686,63445.88,17,3934.55,0,0.608,-0.0852,13837.68,POL000686,0,0,65.74
CUST00687,36,F,123012.99,Doctor,Houston,701,TXN000687,36.34,Pharmacy,2023-12-28 05:59:01,0,LOAN000687,126240.62,25,5383.26,0,1.101,-0.0339,20252.14,POL000687,0,0,79.82
CUST00688,34,F,103062.2,Manager,San Diego,645,TXN000688,32.07,Entertainment,2024-11-03 16:00:39,0,LOAN000688,184512.43,21,9369.39,0,0.716,0.0913,14321.81,POL000688,0,0,5.32
CUST00689,50,F,71122.9,Manager,Miami,582,TXN000689,83.57,Grocery,2023-08-08 06:34:53,0,LOAN000689,45831.23,19,2583.72,0,2.325,0.0001,7135.44,POL000689,0,0,14.86
CUST00690,46,M,20549.02,Service,Denver,549,TXN000690,11.77,Grocery,2024-08-23 19:35:50,0,LOAN000690,7710.24,21,398.27,1,-0.529,0.0516,1399.63,POL000690,0,0,22.99
CUST00691,34,M,46274.42,Teacher,Austin,578,TXN000691,43.11,Pharmacy,2024-10-18 05:04:49,0,LOAN000691,75643.06,58,1592.76,0,0.957,0.0369,3294.07,POL000691,0,0,3.59
CUST00692,57,F,32879.8,Service,Dallas,626,TXN000692,63.27,Restaurant,2023-08-30 07:49:34,0,LOAN000692,42724.65,54,934.25,0,-0.106,-0.0926,3691.52,POL000692,4895.63,1,26.02
CUST00693,23,M,80853.48,Manager,Los Angeles,595,TXN000693,38.6,Pharmacy,2023-09-12 05:19:53,0,LOAN000693,138494.85,48,3387.57,0,1.233,0.0564,12487.36,POL000693,0,0,70.6
CUST00694,49,F,52889.19,Sales,Los Angeles,657,TXN000694,72.39,Restaurant,2023-03-09 02:20:34,0,LOAN000694,21568.16,54,465.36,0,-0.008,-0.006,7034.85,POL000694,0,0,43.64
CUST00695,48,F,90025.68,Manager,Boston,597,TXN000695,72.79,Grocery,2024-03-05 14:22:15,0,LOAN000695,63204.21,56,1357.92,0,-0.388,-0.0305,10424.9,POL000695,2531.6,1,99.52
CUST00696,35,F,41941.04,Service,Atlanta,586,TXN000696,26.13,Pharmacy,2023-12-21 18:21:57,0,LOAN000696,25508.44,59,527.77,0,1.306,0.0384,7920.62,POL000696,4174.79,1,92.72
CUST00697,44,F,39417.91,Service,Dallas,542,TXN000697,16.06,Entertainment,2023-01-07 04:33:22,0,LOAN000697,24256.65,38,737.8,0,-0.492,0.0139,2211.54,POL000697,0,0,4.08
CUST00698,21,F,26502.37,Student,Austin,561,TXN000698,171.03,Clothing,2023-10-14 13:09:19,0,LOAN000698,46096.43,35,1497.65,0,-1.413,0.0071,1722.53,POL000698,0,0,35.65
CUST00699,53,M,102886.39,Engineer,San Francisco,676,TXN000699,188.65,Electronics,2023-06-05 20:46:53,0,LOAN000699,125022.15,17,7716.79,0,-0.517,0.0486,18221.69,POL000699,5772.75,1,70.9
CUST00700,37,F,37453.32,Sales,New York,594,TXN000700,222.16,Electronics,2023-08-15 11:43:35,0,LOAN000700,33205.34,20,1780.75,0,0.619,0.0328,5313.36,POL000700,6569.34,1,48.52
CUST00701,32,M,43481.6,Clerk,Miami,551,TXN000701,42.35,Pharmacy,2024-03-13 22:07:09,0,LOAN000701,6256.66,23,297.12,0,1.392,-0.0409,7246.18,POL000701,0,0,49.3
CUST00702,55,M,100946.83,Manager,San Francisco,719,TXN000702,48.4,Clothing,2024-09-01 08:16:28,0,LOAN000702,137069.93,33,4492.57,0,0.111,-0.0215,5284.02,POL000702,0,0,84.58
CUST00703,29,F,90727.69,Engineer,Austin,649,TXN000703,51.91,Gas_Station,2023-08-25 01:16:48,0,LOAN000703,129860.74,28,5041.61,0,1.318,0.1735,11163.6,POL000703,1714.81,1,86.69
CUST00704,18,F,19640.71,Student,Houston,543,TXN000704,28.2,Gas_Station,2024-07-28 10:41:44,0,LOAN000704,8192.73,19,464.79,1,-1.358,0.0091,1000.74,POL000704,0,0,12.37
CUST00705,18,F,20677.45,Service,Seattle,522,TXN000705,89.43,Online_Retail,2024-04-28 16:17:45,0,LOAN000705,4573.97,35,150.27,0,-0.443,0.1096,1590.34,POL000705,0,0,9.36
CUST00706,49,F,104140.22,Engineer,Chicago,689,TXN000706,30.72,Pharmacy,2023-07-08 10:05:36,1,LOAN000706,118930.64,38,3456.17,0,-0.289,0.064,6599.49,POL000706,5331.96,1,86.82
CUST00707,20,F,32258.46,Service,Phoenix,521,TXN000707,24.99,Restaurant,2023-12-27 08:13:13,0,LOAN000707,27559.17,50,670.66,0,-0.115,0.0098,4766.62,POL000707,0,0,18.07
CUST00708,66,M,24587.69,Retired,San Diego,652,TXN000708,183.17,Travel,2023-10-14 01:07:04,0,LOAN000708,6347.98,20,337.08,0,0.084,0.0168,4500.46,POL000708,0,0,16.83
CUST00709,18,F,20651.68,Student,New York,576,TXN000709,110.53,Restaurant,2024-04-04 13:55:06,1,LOAN000709,8157.85,12,711.45,0,0.691,0.012,2321.94,POL000709,0,0,50.87
CUST00710,65,F,76567.93,Sales,Austin,708,TXN000710,95.45,Entertainment,2024-01-19 04:54:34,0,LOAN000710,136474.33,20,7177.77,0,-0.445,-0.0958,13101.67,POL000710,0,0,27.28
CUST00711,43,M,27817.29,Service,Philadelphia,561,TXN000711,193.74,Electronics,2024-08-23 02:33:18,0,LOAN000711,15857.34,57,341.23,0,0.139,0.0037,4614.45,POL000711,2169.85,1,89.09
CUST00712,38,M,124882.25,Manager,Houston,681,TXN000712,336.47,Travel,2024-08-25 15:33:45,0,LOAN000712,161137.23,47,3883.69,0,-0.045,0.0596,19213.6,POL000712,0,0,58.57
CUST00713,31,F,98795.04,Doctor,Austin,592,TXN000713,48.23,Entertainment,2023-06-01 18:56:16,0,LOAN000713,167278.16,51,3892.55,0,-0.926,-0.0485,7994.89,POL000713,3278.61,1,58.35
CUST00714,45,M,59203.12,Sales,San Diego,636,TXN000714,217.83,Utilities,2024-07-22 22:06:22,0,LOAN000714,80560.25,43,2134.12,0,-0.114,0.0183,8642.11,POL000714,3957.03,1,97.16
CUST00715,39,F,32232.53,Service,Chicago,593,TXN000715,83.97,Online_Retail,2024-11-30 09:28:46,0,LOAN000715,23139.17,51,538.23,0,-0.144,0.0397,4140.69,POL000715,0,0,52.6
CUST00716,56,M,70600.16,Teacher,Miami,596,TXN000716,44.64,Gas_Station,2024-02-29 12:36:09,0,LOAN000716,137844.34,59,2838.82,0,-0.165,-0.0488,7893.43,POL000716,6430.72,1,57.08
CUST00717,41,M,31636.79,Service,Miami,548,TXN000717,62.92,Gas_Station,2024-08-13 16:24:57,0,LOAN000717,19538.48,49,478.34,0,0.032,-0.0219,6033.56,POL000717,0,0,41.64
CUST00718,42,F,39665.1,Clerk,Los Angeles,585,TXN000718,46.68,Restaurant,2024-09-10 06:01:20,0,LOAN000718,77034.79,16,5102.61,0,0.076,-0.0494,5615.81,POL000718,0,0,7.68
CUST00719,34,M,47384.64,Sales,San Francisco,576,TXN000719,355.88,Electronics,2023-07-10 09:29:46,0,LOAN000719,20677.22,34,686.27,0,-0.432,-0.0498,2636.63,POL000719,2070.59,1,76.83
CUST00720,39,M,31582.72,Clerk,Philadelphia,543,TXN000720,19.39,Grocery,2023-04-27 22:45:38,0,LOAN000720,41025.65,36,1307.28,0,1.273,-0.0389,2431.87,POL000720,5088.48,1,67.69
CUST00721,44,M,48222.92,Clerk,Los Angeles,617,TXN000721,362.96,Electronics,2023-01-05 22:53:32,0,LOAN000721,56496.55,30,2075.27,0,-1.169,-0.0684,6027.05,POL000721,0,0,88.74
CUST00722,18,M,22433.93,Student,San Francisco,535,TXN000722,45.09,Entertainment,2024-12-25 05:08:59,0,LOAN000722,29502.94,57,642.28,0,-0.721,0.0566,4319.53,POL000722,0,0,2.6
CUST00723,19,M,42942.6,Sales,San Francisco,545,TXN000723,50.29,Entertainment,2023-11-15 11:37:37,0,LOAN000723,32620.05,59,687.82,0,2.78,0.0098,6187.12,POL000723,0,0,68.13
CUST00724,51,M,44462.72,Sales,San Francisco,593,TXN000724,1,Entertainment,2023-01-19 13:43:10,0,LOAN000724,72427.31,29,2759.63,0,-1.038,-0.0144,7442.5,POL000724,0,0,68.06
CUST00725,42,F,17551.2,Service,Denver,603,TXN000725,25.45,Pharmacy,2023-06-30 23:23:33,0,LOAN000725,13953,24,630.67,0,-1.354,-0.0522,1793.35,POL000725,0,0,39.42
CUST00726,37,F,89927.78,Manager,San Francisco,683,TXN000726,98.01,Utilities,2024-02-25 15:08:03,0,LOAN000726,60862.09,7,8879.3,0,0.734,0.0736,4558.04,POL000726,7632.28,1,59.03
CUST00727,40,M,74126.15,Sales,San Francisco,609,TXN000727,37.85,Grocery,2023-09-27 01:48:20,0,LOAN000727,122250.45,27,4952.5,0,-2.077,0.024,6326.36,POL000727,0,0,95.12
CUST00728,45,F,101230.58,Engineer,New York,642,TXN000728,47.25,Grocery,2024-05-08 22:48:54,0,LOAN000728,76265.23,25,3292.86,0,-0.235,0.0385,6845.84,POL000728,0,0,83.7
CUST00729,31,F,30382.51,Service,San Diego,577,TXN000729,147.89,Clothing,2024-10-14 02:47:37,0,LOAN000729,3518.37,38,105.87,0,2.146,0.0582,3935.44,POL000729,0,0,15.38
CUST00730,28,F,47371.09,Teacher,Boston,562,TXN000730,220.76,Electronics,2024-06-22 15:02:46,0,LOAN000730,89968.09,13,7279.41,0,-1.545,-0.0425,3048.45,POL000730,0,0,8.11
CUST00731,42,M,41184.22,Clerk,Dallas,591,TXN000731,165.38,Utilities,2024-11-12 08:10:02,0,LOAN000731,4833.05,30,178.68,0,-1.982,-0.0992,4294.9,POL000731,0,0,83.07
CUST00732,25,F,99848.14,Manager,New York,642,TXN000732,16.18,Entertainment,2023-01-08 10:51:37,0,LOAN000732,65555.59,51,1494.68,0,-1.499,0.0672,16391.99,POL000732,0,0,65.95
CUST00733,46,M,32845.01,Clerk,Miami,537,TXN000733,167.89,Travel,2023-09-18 05:10:35,0,LOAN000733,3734.94,14,282.48,0,0.898,-0.02,4301.33,POL000733,0,0,45.41
CUST00734,18,F,30571.61,Student,San Diego,576,TXN000734,243.9,Online_Retail,2023-01-02 03:15:15,0,LOAN000734,26973.27,39,793.73,0,1.125,0.0557,2534.12,POL000734,0,0,95.52
CUST00735,55,M,65726.89,Sales,Philadelphia,647,TXN000735,126.48,Electronics,2024-08-12 11:27:53,0,LOAN000735,55869.76,28,2170.06,0,-0.513,0.0427,10881.07,POL000735,0,0,59.42
CUST00736,47,M,101211.89,Engineer,Phoenix,652,TXN000736,46.56,Pharmacy,2024-05-25 13:01:54,0,LOAN000736,151870.86,10,15675.76,0,0.683,-0.0141,15070.36,POL000736,0,0,0.58
CUST00737,43,F,39700.87,Service,Seattle,593,TXN000737,45.14,Grocery,2023-10-20 06:16:16,0,LOAN000737,32510.26,60,661.37,0,1.39,0.0797,3631.2,POL000737,0,0,96.98
CUST00738,54,F,57223.63,Sales,New York,634,TXN000738,40.05,Gas_Station,2024-10-21 10:37:07,0,LOAN000738,51630.3,30,1888.51,0,1.787,0.074,4523.98,POL000738,0,0,65.62
CUST00739,64,M,110053.51,Engineer,Philadelphia,656,TXN000739,61.41,Gas_Station,2024-07-27 06:51:28,0,LOAN000739,170871.58,13,13677.51,0,-0.246,0.0815,18653.18,POL000739,6012.31,1,95.09
CUST00740,55,F,125815.82,Lawyer,Denver,750,TXN000740,201.75,Online_Retail,2024-07-18 20:16:15,0,LOAN000740,205632.42,21,10247.04,0,-2.301,-0.0695,19222.97,POL000740,0,0,32.49
CUST00741,18,F,23229.8,Student,Los Angeles,530,TXN000741,144.46,Utilities,2023-08-27 20:24:49,0,LOAN000741,14887.65,59,316.09,0,-0.821,-0.0807,4536.46,POL000741,0,0,73.15
CUST00742,20,F,22131.99,Student,Philadelphia,545,TXN000742,58.35,Restaurant,2023-03-22 17:45:00,0,LOAN000742,36224.23,53,832.56,0,-0.427,-0.0338,2681.55,POL000742,0,0,73.43
CUST00743,30,M,30611.14,Service,Houston,589,TXN000743,48.88,Grocery,2023-06-09 09:06:01,0,LOAN000743,52700.62,50,1248.37,0,-0.259,0.0053,2340.18,POL000743,5830.3,1,95.74
CUST00744,40,M,45843.14,Service,Seattle,565,TXN000744,233.8,Electronics,2024-02-16 12:27:28,0,LOAN000744,29808.63,57,640.3,0,-0.188,-0.0008,6900.37,POL000744,0,0,56.92
CUST00745,47,F,66567.8,Engineer,Miami,644,TXN000745,96.74,Restaurant,2023-07-04 23:45:56,0,LOAN000745,84786.47,20,4508.38,0,1.119,0.0027,3758.91,POL000745,0,0,21.14
CUST00746,29,F,70649.49,Lawyer,Miami,590,TXN000746,30.04,Pharmacy,2023-11-23 01:56:04,0,LOAN000746,90659.7,6,15473.38,0,1.274,-0.07,10366.34,POL000746,0,0,4.87
CUST00747,42,F,99163.41,Manager,Los Angeles,678,TXN000747,149.51,Online_Retail,2024-01-18 04:04:58,0,LOAN000747,13570.64,27,541.26,0,-0.172,0.0201,9198.37,POL000747,0,0,64.36
CUST00748,28,M,121221.3,Doctor,Denver,583,TXN000748,82.77,Grocery,2023-02-16 12:31:30,0,LOAN000748,135336.85,8,17450.46,0,1.098,0.1206,13964.78,POL000748,0,0,32.32
CUST00749,30,M,93120.15,Manager,Austin,620,TXN000749,119.07,Clothing,2023-04-21 14:02:02,0,LOAN000749,27407.09,43,730.1,0,0.358,0.0304,9325.44,POL000749,0,0,5.55
CUST00750,18,F,26219.77,Student,Seattle,514,TXN000750,346.75,Travel,2024-07-06 18:09:49,0,LOAN000750,38251.3,59,818.11,0,0.065,0.0317,4477.63,POL000750,0,0,7.07
CUST00751,26,F,28660.79,Service,Denver,563,TXN000751,19.62,Grocery,2023-08-06 08:19:16,0,LOAN000751,15543.89,19,878.98,0,0.907,0.0468,4693.53,POL000751,0,0,95.19
CUST00752,19,F,32449.32,Student,Philadelphia,554,TXN000752,1,Gas_Station,2023-03-14 06:08:32,0,LOAN000752,33675.94,41,955.9,0,0.072,0.0213,1833.31,POL000752,2673.24,1,38.14
CUST00753,25,F,67981.92,Lawyer,Chicago,566,TXN000753,131.07,Online_Retail,2023-02-04 02:21:36,0,LOAN000753,47043.2,23,2227.58,0,2.058,0.0877,10949.34,POL000753,0,0,39.89
CUST00754,55,F,110544.83,Doctor,New York,669,TXN000754,95.26,Clothing,2024-12-16 13:47:58,0,LOAN000754,220661.91,52,4892.83,0,-1.438,-0.009,20863.04,POL000754,0,0,17.8
CUST00755,25,F,88141.41,Manager,Philadelphia,604,TXN000755,39.41,Entertainment,2023-06-29 18:57:41,0,LOAN000755,141352.99,46,3572.98,0,-0.515,-0.0259,6732.52,POL000755,561.48,1,96.5
CUST00756,75,M,20140.87,Retired,San Francisco,613,TXN000756,224.35,Electronics,2024-11-27 22:39:02,0,LOAN000756,34294.62,23,1609.2,0,-0.127,-0.0423,3380.12,POL000756,0,0,86.55
CUST00757,47,F,51618.36,Sales,Philadelphia,640,TXN000757,68.19,Restaurant,2024-10-18 17:20:28,0,LOAN000757,10657.79,8,1368.44,0,0.439,-0.0037,6336.63,POL000757,0,0,8.92
CUST00758,42,M,74608.47,Teacher,Boston,617,TXN000758,156.39,Clothing,2024-02-08 17:00:50,0,LOAN000758,17580.06,15,1232.74,0,1.268,0.0411,5029.34,POL000758,0,0,85.23
CUST00759,27,F,100417.73,Lawyer,Miami,537,TXN000759,106.89,Online_Retail,2023-11-17 19:56:12,0,LOAN000759,46710.85,54,1061.01,0,-0.024,-0.0163,18503.16,POL000759,0,0,16.29
CUST00760,50,F,62768.41,Teacher,Chicago,621,TXN000760,25.06,Gas_Station,2024-06-28 08:43:59,0,LOAN000760,103742.15,44,2707.98,0,-1.422,-0.0127,9930.62,POL000760,2603.09,1,77.95
CUST00761,31,M,22812.99,Service,Boston,523,TXN000761,179.21,Online_Retail,2024-11-26 14:46:58,0,LOAN000761,7567.68,52,178.25,0,0.843,0.0388,3168.86,POL000761,0,0,28.49
CUST00762,41,M,48658.39,Teacher,Denver,551,TXN000762,51.31,Entertainment,2023-10-17 07:45:13,0,LOAN000762,27882.64,6,4769.58,0,0.755,0.0568,4812.11,POL000762,0,0,75.26
CUST00763,75,M,53185.24,Clerk,Miami,636,TXN000763,35.27,Pharmacy,2023-12-23 02:16:37,0,LOAN000763,50080.59,32,1726.57,0,-1.942,0.0253,4244.86,POL000763,0,0,65.41
CUST00764,38,M,31839.54,Service,Dallas,581,TXN000764,228.39,Travel,2024-08-03 21:51:19,0,LOAN000764,5211.16,32,182.29,0,-0.004,0.0038,4824.58,POL000764,0,0,12.06
CUST00765,57,F,130030.03,Manager,Seattle,753,TXN000765,34.01,Entertainment,2023-03-07 22:41:44,0,LOAN000765,203483,16,13167.27,0,-1.59,-0.0972,12853.83,POL000765,0,0,49.08
CUST00766,29,M,100038.44,Manager,Dallas,637,TXN000766,104.21,Clothing,2024-03-27 02:20:57,0,LOAN000766,196677.59,54,4280.37,0,-0.665,-0.0305,16691.04,POL000766,0,0,43.24
CUST00767,39,F,38496.57,Sales,Miami,568,TXN000767,201.28,Electronics,2023-03-16 05:41:04,0,LOAN000767,53692.72,10,5584.18,0,-0.903,-0.0159,3808.07,POL000767,7677.17,1,80.64
CUST00768,66,M,66105.96,Sales,Chicago,681,TXN000768,34.8,Pharmacy,2024-01-28 13:51:23,0,LOAN000768,47187.76,12,4069.53,0,0.809,-0.0756,4277.69,POL000768,0,0,31.01
CUST00769,30,F,109964.43,Lawyer,Denver,626,TXN000769,259.7,Travel,2023-04-14 16:52:42,0,LOAN000769,19810.45,24,891.28,0,0.117,0.0718,17667.13,POL000769,4621.33,1,68.5
CUST00770,67,F,36840.89,Retired,Chicago,620,TXN000770,13.27,Grocery,2024-05-09 22:33:40,0,LOAN000770,40147.72,34,1316.23,0,-1.286,-0.0186,6649.15,POL000770,0,0,13.13
CUST00771,50,F,171094.06,Doctor,Los Angeles,706,TXN000771,156.72,Electronics,2024-09-28 21:12:58,0,LOAN000771,224678.67,20,11820.86,0,0.88,0.0367,18192.41,POL000771,0,0,66.55
CUST00772,31,F,36262.64,Sales,Seattle,515,TXN000772,91.75,Entertainment,2023-11-03 07:14:27,0,LOAN000772,64775.49,40,1901.75,0,-1.434,0.0396,3013.4,POL000772,6353.75,1,83.21
CUST00773,49,F,91742.22,Lawyer,Denver,648,TXN000773,34.05,Gas_Station,2023-02-28 02:56:28,0,LOAN000773,47136.94,52,1054.4,0,0.33,-0.0249,11068.56,POL000773,0,0,51.27
CUST00774,54,F,98799.94,Doctor,Dallas,681,TXN000774,175.36,Electronics,2024-04-04 17:44:12,0,LOAN000774,128689.59,42,3426.96,0,-0.814,0.0124,12118.91,POL000774,0,0,48.96
CUST00775,49,M,56715.16,Teacher,New York,621,TXN000775,447.96,Travel,2024-03-17 00:56:44,0,LOAN000775,23706.07,60,475.92,0,-0.366,-0.0128,10411.39,POL000775,3159.97,1,88.54
CUST00776,18,F,27331.79,Student,Phoenix,520,TXN000776,43.04,Online_Retail,2023-02-18 09:02:12,0,LOAN000776,8946.63,17,564.97,0,0.504,0.0009,1960.82,POL000776,0,0,47.64
CUST00777,29,M,53886.01,Sales,Houston,553,TXN000777,1,Online_Retail,2023-12-04 20:40:06,0,LOAN000777,6302.87,35,205.25,1,0.521,-0.0282,10194.32,POL000777,6818.78,1,56.31
CUST00778,36,M,37422.77,Clerk,New York,597,TXN000778,87.15,Online_Retail,2024-05-29 12:50:59,0,LOAN000778,59449.92,25,2591.19,0,1.337,0.11,4425.19,POL000778,1484.41,1,42.31
